"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"99","Svil",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
"100","Tmem19",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
"101","Trafd1",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
"102","Uxs1",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
"103","Zfyve20",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
"104","Slc16a3",3.19410195766599,4.13376214539051,3.61759279241229,1.14268309967359,0.253170189153602,0.999266067363847
"105","Aaas",1.26046570632812,-4.1882107794748,3.67130524898349,-1.14079611893738,0.253954776072483,0.999266067363847
"106","Yipf6",1.26046570632812,-4.1882107794748,3.67130524898349,-1.14079611893738,0.253954776072483,0.999266067363847
"107","Arf3",1.35246969652973,-4.12596017633156,3.62872346582109,-1.13702799763992,0.255526581688681,0.999266067363847
"108","Cdh5",1.35246969652973,-4.12596017633156,3.62872346582109,-1.13702799763992,0.255526581688681,0.999266067363847
"109","0610039K10Rik",1.6382718077981,-4.88709960335006,4.30248948571605,-1.13587717519703,0.256007972075694,0.999266067363847
"110","D19Wsu162e",1.23864084349282,-4.46917507006435,3.9505508861891,-1.13127895294004,0.257937700051283,0.999266067363847
"111","Nudt22",1.23864084349282,-4.46917507006435,3.9505508861891,-1.13127895294004,0.257937700051283,0.999266067363847
"112","Rbm6",1.23864084349282,-4.46917507006435,3.9505508861891,-1.13127895294004,0.257937700051283,0.999266067363847
"113","Xdh",1.23864084349282,-4.46917507006435,3.9505508861891,-1.13127895294004,0.257937700051283,0.999266067363847
"114","Xiap",1.23864084349282,-4.46917507006435,3.9505508861891,-1.13127895294004,0.257937700051283,0.999266067363847
"115","Plcb4",1.13454059516403,-4.1879486358987,3.71168943413484,-1.12831332206405,0.259187619210607,0.999266067363847
"116","Ramp3",3.02908438719963,4.01163269480315,3.59050084994001,1.11729055707372,0.263870111684853,0.999266067363847
"117","Lars2",1.82346899788669,-3.66516618351161,3.2842973083225,-1.1159666252577,0.264436420872384,0.999266067363847
"118","A730008H23Rik",2.36953931104256,4.4287970502215,3.97653547202075,1.11373256478734,0.265393934482879,0.999266067363847
"119","Lifr",1.10061947420155,-4.12603459714551,3.70519461379275,-1.1135810739296,0.265458949493124,0.999266067363847
"120","Nfe2l1",1.10061947420155,-4.12603459714551,3.70519461379275,-1.1135810739296,0.265458949493124,0.999266067363847
"121","Kbtbd11",1.97652064605268,-3.89314219173967,3.50590501324617,-1.11045284371094,0.266803937780517,0.999266067363847
"122","9530008L14Rik",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"123","AA474331",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"124","Adh1",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"125","Arhgap8",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"126","Dph2",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"127","P2rx5",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"128","Sdcbp2",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"129","Shq1",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"130","Tbck",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"131","Tshz3",1.58367888273214,-4.81774643146804,4.34197507351561,-1.10957487085876,0.267182264797619,0.999266067363847
"132","Peg13",2.14241230674668,4.01344224069443,3.64414254733535,1.10134062775045,0.270748435204014,0.999266067363847
"133","Lyst",1.31739551683543,-4.43343468936759,4.02856998088969,-1.10049836800613,0.271115040299579,0.999266067363847
"134","Chd1l",2.26476442151644,4.36112018740055,3.96899801080981,1.09879626432736,0.27185694202269,0.999266067363847
"135","2700049A03Rik",2.17586260543922,-4.24456300776281,3.87178589803823,-1.09628040380886,0.272956082404748,0.999266067363847
"136","2310034G01Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"137","4632415K11Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"138","4930455H04Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"139","4930562C15Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"140","9930012K11Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"141","Apaf1",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"142","BC068281",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"143","E330009J07Rik",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"144","Fastkd5",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"145","Gdap10",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"146","Gdpd5",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"147","Glt28d2",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"148","Mir23a",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"149","Mmp28",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"150","Msh6",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"151","Nfya",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"152","Plag1",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"153","Rel",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"154","Snora44",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"155","Snora61",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"156","Snord43",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"157","Stx19",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"158","Taf4a",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"159","Tcof1",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"160","Tgm4",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"161","U90926",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"162","Ypel1",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"163","Zfp382",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"164","Zfp781",1.48933800708918,-4.75040027014079,4.33658832970683,-1.09542338561381,0.273331193454725,0.999266067363847
"165","1500003O03Rik",2.39303455312637,-3.51213053615551,3.20667771126448,-1.09525523061393,0.273404835101605,0.999266067363847
"166","Cbfb",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"167","Elk4",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"168","Elovl5",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"169","Mtmr9",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"170","Pard3",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"171","Rnf103",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"172","Tmem181a",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"173","Tox4",1.15754928470886,-4.38497385563373,4.00665825800256,-1.09442172835069,0.273770058575165,0.999266067363847
"174","Stab1",1.58575589525499,3.73362751053993,3.41303101949812,1.09393307274686,0.273984332348508,0.999266067363847
"175","Rad23b",1.48930723911147,-3.95744668426139,3.62284259620634,-1.09235954341638,0.274675097983698,0.999266067363847
"176","Stk38",2.02945678985384,3.66165056625129,3.36015151887743,1.08972781307034,0.275833060610233,0.999266067363847
"177","Bmpr2",1.92401238311104,-4.24422818174974,3.90320840994609,-1.08736909126724,0.276873725355727,0.999266067363847
"178","Ocel1",1.66474288887708,3.91905600220591,3.60927480648671,1.08582920734172,0.277554561814798,0.999266067363847
"179","A130022J15Rik",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"180","Ccdc71",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"181","Cog8",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"182","Dot1l",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"183","Fam38a",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"184","Kdm3b",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"185","Lamb2",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"186","Lrrcc1",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"187","Nipal2",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"188","Nup54",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"189","Plbd2",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"190","Slc31a1",1.12362816374638,-4.33412500641131,3.99381200913483,-1.08521006910142,0.277828625575855,0.999266067363847
"191","Flrt2",3.53077225729513,-3.65250753861411,3.37478287737429,-1.08229408271026,0.279121874470708,0.999266067363847
"192","Pdap1",1.63665117748685,3.64761428766729,3.39694010780766,1.07379411231993,0.282914969352921,0.999266067363847
"193","Diap1",2.62705294156563,3.88178123484159,3.63277474260464,1.06854443500629,0.285274997677353,0.999266067363847
"194","Card10",1.0897070427839,-4.28083948689696,4.02201410462991,-1.06435218165175,0.287169187349728,0.999266067363847
"195","Dapk1",1.0897070427839,-4.28083948689696,4.02201410462991,-1.06435218165175,0.287169187349728,0.999266067363847
"196","Gpbp1l1",1.0897070427839,-4.28083948689696,4.02201410462991,-1.06435218165175,0.287169187349728,0.999266067363847
"197","Heg1",1.0897070427839,-4.28083948689696,4.02201410462991,-1.06435218165175,0.287169187349728,0.999266067363847
"198","Ufm1",1.0897070427839,-4.28083948689696,4.02201410462991,-1.06435218165175,0.287169187349728,0.999266067363847
"199","Dhx32",1.5064811361082,-3.77944220477346,3.5607765842304,-1.06140953114314,0.288503827286862,0.999266067363847
"200","Pwwp2b",2.01983621696908,4.1994391383527,3.96528988221707,1.0590497197155,0.289577136887171,0.999266067363847
"201","Mapk1ip1l",2.03038043031276,3.53154984379254,3.33990942206132,1.05737892784318,0.290338684619105,0.999266067363847
"202","Tfe3",1.55477169704663,3.822913526489,3.61867566201417,1.05643994752521,0.29076726332132,0.999266067363847
"203","Dpp4",1.87219097945099,-4.11836241458805,3.90140787460236,-1.05560929463388,0.291146752718731,0.999266067363847
"204","Polr3a",2.78247947171483,-4.02595216081814,3.81946012826956,-1.05406314652174,0.291854007492888,0.999266067363847
"205","2310004I24Rik",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"206","Acacb",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"207","Ankrd44",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"208","Cxcr6",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"209","Etnk2",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"210","Figf",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"211","Glmn",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"212","Grip2",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"213","Mob1b",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"214","Rnf31",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"215","Zdhhc13",1.34040420638026,-4.59941643238169,4.36444310759542,-1.05383810007223,0.291957046694354,0.999266067363847
"216","Tead1",1.2943868272906,-4.24293066146322,4.03271839557409,-1.05212669104786,0.292741427794218,0.999266067363847
"217","Kif26a",1.60659061973742,3.61870024751,3.44021013251416,1.05188349203117,0.29285300663109,0.999266067363847
"218","Rexo1",2.12347406235064,3.87201950653072,3.68697337519345,1.05018916940987,0.293631148051617,0.999266067363847
"219","Fzd4",1.73146500768508,-3.69826883026303,3.52452264342885,-1.04929637412264,0.294041734303192,0.999266067363847
"220","Slc39a3",1.47256001514572,-3.73760077261006,3.5639018382658,-1.0487384171133,0.294298527689111,0.999266067363847
"221","Suv420h1",0.985606794455116,-3.95653854759216,3.77335216147796,-1.04854738658754,0.294386481861958,0.999266067363847
"222","Tmem128",0.985606794455116,-3.95653854759216,3.77335216147796,-1.04854738658754,0.294386481861958,0.999266067363847
"223","Tshz1",2.00539460942629,3.51277644340712,3.35695994399262,1.04641595432002,0.29536902986399,0.999266067363847
"224","Ptms",1.76349992910986,3.51616827025182,3.36744841172323,1.04416396046658,0.296409537910686,0.999266067363847
"225","4932416H05Rik",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"226","A230051G13Rik",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"227","Acsbg2",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"228","Ano8",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"229","Cdca7",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"230","Edar",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"231","Frrs1",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"232","Galntl2",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"233","Gm14403",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"234","Lbp",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
"235","Mocs1",1.31973240227678,-4.55278300765628,4.36563392273824,-1.04286870778223,0.297009104211537,0.999266067363847
